Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
Rotating,0,Stationary,6
